"x","y"
"-13.4213807747","17.8580904591"
"-13.934219663","18.2847689514"
"-13.1321727412","17.3327242327"
"-2.18421445781","8.35230035929"
"-1.28370838915","7.19408065167"
"-12.8173036194","16.4455460652"
"-5.34161776434","12.5330942484"
"-13.5791651127","19.6240306777"
"-1.24731840872","15.7065424157"
"-9.01195415484","12.5027290591"
"-4.68291473025","9.80749370464"
"-14.7540761108","18.8210373291"
"-2.21864910128","6.75200103859"
"-8.85501736696","13.665297775"
"-7.83930914826","16.0326610376"
"-10.4386360484","23.3346094631"
"-14.5570390725","19.0064726225"
"-13.0193979212","18.6123634542"
"-13.3521914279","17.7365087542"
"-4.30863135367","9.81465236866"
"-12.9660627217","19.129786525"
"9.42632182019","17.9500131441"
"-2.83992572165","3.62468961443"
"-11.9281390802","16.3854812539"
"-2.50011957268","3.20307274864"
"1.65977893423","7.56076378016"
"-9.24078941024","13.0906509639"
"0.0705647747381","2.22623724484"
"-2.29499391247","4.78121515659"
"-2.89741816416","6.39092194475"
"-7.80434060415","11.7395718191"
"-14.1334336292","23.280374349"
"-9.3111554362","18.3394181239"
"-10.5964096094","16.7785331932"
"-1.87730016314","2.48136907748"
"-3.44631358983","19.3559415973"
"-10.4101690256","14.2759957259"
"-2.31341478773","11.4136928548"
"-5.467991078","22.0594337053"
"-0.970567043215","1.41625646575"
"1.3360467533","24.4335081347"
"-14.7413556972","20.2959549814"
"-13.01867386","17.7849902116"
"-13.4175100669","21.1482086857"
"-2.20679945659","6.41392403612"
"-15.8924680364","19.7809993812"
"-12.7710670989","17.0063170935"
"-11.5467277732","15.4677000245"
"-12.8562581597","17.0759853847"
"-13.1596670075","17.4627939271"
"-13.2661510785","18.8624845434"
"-10.1800254752","21.247468861"
"1.3102806934","3.50582343951"
"-15.7288249041","21.7036201687"
"-18.2308422114","24.0381776369"
"-16.0343078752","20.4378623233"
"-14.1889534958","18.0389322547"
"-14.9482573206","19.6470610171"
"-4.05100170568","7.72572094891"
"-9.63110375222","13.9131708222"
"-11.3728234061","15.3261833448"
"-8.69191031318","12.7852580426"
"-5.90626411313","12.7821658455"
"-1.94206681456","2.55744854975"
"-10.389597479","15.9480499503"
"-2.24370012855","2.98973350251"
"-0.424554509913","2.56403972493"
"-8.76396622375","14.3600159279"
"-2.77037154321","13.2520737297"
"-1.82111259135","3.78499753089"
"1.05294703739","5.02714152983"
"-6.03991681929","17.7453773636"
"8.15908884577","11.0842682005"
"-9.95121386805","16.8927682209"
"-14.2126015612","19.6417911485"
"-1.53097268848","5.48414539425"
"-14.6660580436","19.6696951012"
"-14.0210963351","18.8136131853"
"-15.0253558738","20.3599651677"
"-15.5295003941","19.7794674067"
"-0.768221909943","5.70169866244"
"-0.178644137193","10.5665590382"
"-11.4492646018","19.448565489"
